"ENTREZID","ENSEMBL","SYMBOL"
"16478","ENSMUSG00000071076","Jund"
"234384","ENSMUSG00000035559","Mpv17l2"
"234384","ENSMUSG00000111476","Mpv17l2"
"546071","ENSMUSG00000031833","Mast3"
"546071","ENSMUSG00000110763","Mast3"
"70807","ENSMUSG00000002910","Arrdc2"
"70807","ENSMUSG00000110906","Arrdc2"
"76808","ENSMUSG00000045128","Rpl18a"
"68251","ENSMUSG00000031820","Babam1"
"234407","ENSMUSG00000034807","Colgalt1"
"102466799","ENSMUSG00000098976","Mir6769b"
"170938","ENSMUSG00000066880","Zfp617"
"234413","ENSMUSG00000052446","Zfp961"
"17274","ENSMUSG00000003037","Rab8a"
"67922","ENSMUSG00000003039","Fam32a"
"11767","ENSMUSG00000003033","Ap1m1"
"72254","ENSMUSG00000052794","1700030K09Rik"
"27967","ENSMUSG00000052488","Cherp"
"66818","ENSMUSG00000044600","Smim7"
"74166","ENSMUSG00000031791","Tmem38a"
"109136","ENSMUSG00000037022","Mmaa"
"24015","ENSMUSG00000058355","Abce1"
"66916","ENSMUSG00000033938","Ndufb7"
"66929","ENSMUSG00000005470","Asf1b"
"666704","ENSMUSG00000079003","Samd1"
"102466886","ENSMUSG00000098823","Mir8111"
"19724","ENSMUSG00000031706","Rfx1"
"387216","ENSMUSG00000065611","Mir23a"
"212168","ENSMUSG00000035671","Zswim4"
"66830","ENSMUSG00000001910","Nacc1"
"19358","ENSMUSG00000003813","Rad23a"
"12317","ENSMUSG00000003814","Calr"
"234542","ENSMUSG00000048617","Rtbdn"
"170833","ENSMUSG00000052566","Hook2"
"320466","ENSMUSG00000087026","A230103J11Rik"
"330817","ENSMUSG00000060038","Dhps"
"102465649","ENSMUSG00000099080","Mir7071"
"270086","ENSMUSG00000033009","Ogfod1"
"17748","ENSMUSG00000031765","Mt1"
"20021","ENSMUSG00000031783","Polr2c"
"79233","ENSMUSG00000046556","Zfp319"
"13000","ENSMUSG00000046707","Csnk2a2"
"57813","ENSMUSG00000035824","Tk2"
"75502","ENSMUSG00000035785","Cmtm2b"
"104394","ENSMUSG00000014859","E2f4"
"277973","ENSMUSG00000014786","Slc9a5"
"102075","ENSMUSG00000014782","Plekhg4"
"279499","ENSMUSG00000051648","Kctd19"
"70796","ENSMUSG00000039199","Zdhhc1"
"13018","ENSMUSG00000005698","Ctcf"
"497652","ENSMUSG00000038000","Acd"
"320394","ENSMUSG00000036672","Cenpt"
"59016","ENSMUSG00000036442","Thap11"
"244631","ENSMUSG00000048310","Pskh1"
"19171","ENSMUSG00000031897","Psmb10"
"20498","ENSMUSG00000017765","Slc12a4"
"214572","ENSMUSG00000060098","Prmt7"
"58994","ENSMUSG00000031906","Smpd3"
"214987","ENSMUSG00000046691","Chtf8"
"102465652","ENSMUSG00000098671","Mir7075"
"66427","ENSMUSG00000031924","Cyb5b"
"234723","ENSMUSG00000031723","Txnl4b"
"52335","ENSMUSG00000069895","Atxn1l"
"234728","ENSMUSG00000046441","Cmtr2"
"101943","ENSMUSG00000033732","Sf3b3"
"72544","ENSMUSG00000109941","Exosc6"
"74568","ENSMUSG00000012519","Mlkl"
"234740","ENSMUSG00000031951","Tmem231"
"30947","ENSMUSG00000031949","Adat1"
"234776","ENSMUSG00000047388","Atmin"
"68270","ENSMUSG00000031831","Dnaaf1"
"21341","ENSMUSG00000031832","Taf1c"
"75773","ENSMUSG00000024266","Adad2"
"67866","ENSMUSG00000023336","Wfdc1"
"102193","ENSMUSG00000031823","Zdhhc7"
"12857","ENSMUSG00000031818","Cox4i1"
"234814","ENSMUSG00000031816","Mthfsd"
"67443","ENSMUSG00000031812","Map1lc3b"
"53325","ENSMUSG00000025316","Banp"
"192156","ENSMUSG00000006517","Mvd"
"67177","ENSMUSG00000006585","Cdt1"
"11821","ENSMUSG00000006589","Aprt"
"50917","ENSMUSG00000015027","Galns"
"257633","ENSMUSG00000015016","Acsf3"
"270106","ENSMUSG00000000740","Rpl13"
"320869","ENSMUSG00000048478","Spata33"
"234854","ENSMUSG00000033862","Cdk10"
"57247","ENSMUSG00000001065","Zfp276"
"234857","ENSMUSG00000010154","Spire2"
"66855","ENSMUSG00000001472","Tcf25"
"19341","ENSMUSG00000019478","Rab4a"
"69551","ENSMUSG00000031983","2310022B05Rik"
"68865","ENSMUSG00000031982","Arv1"
"244666","ENSMUSG00000031986","Sprtn"
"66070","ENSMUSG00000004096","Cwc15"
"234964","ENSMUSG00000039977","Deup1"
"30843","ENSMUSG00000066892","Fbxl12"
"66177","ENSMUSG00000084786","Ubl5"
"70726","ENSMUSG00000038742","Angptl6"
"12539","ENSMUSG00000019471","Cdc37"
"50868","ENSMUSG00000003308","Keap1"
"235040","ENSMUSG00000002820","Atg4d"
"215194","ENSMUSG00000035047","Kri1"
"68682","ENSMUSG00000057193","Slc44a2"
"60507","ENSMUSG00000002825","Qtrt1"
"74766","ENSMUSG00000032182","Yipf2"
"67629","ENSMUSG00000074476","Spc24"
"235041","ENSMUSG00000032194","Kank2"
"19340","ENSMUSG00000019066","Rab3d"
"235043","ENSMUSG00000040883","Tmem205"
"19089","ENSMUSG00000003402","Prkcsh"
"100503652","ENSMUSG00000096981","Gm16845"
"78934","ENSMUSG00000070315","4930581F22Rik"
"117149","ENSMUSG00000032041","Tirap"
"235169","ENSMUSG00000039048","Foxred1"
"71989","ENSMUSG00000032044","Rpusd4"
"76832","ENSMUSG00000050555","Hyls1"
"20686","ENSMUSG00000001948","Spa17"
"21376","ENSMUSG00000011114","Tbrg1"
"67776","ENSMUSG00000023186","Vwa5a"
"72828","ENSMUSG00000032020","Ubash3b"
"78500","ENSMUSG00000100837","1700063D05Rik"
"213211","ENSMUSG00000053128","Rnf26"
"270151","ENSMUSG00000032109","Nlrx1"
"13478","ENSMUSG00000032123","Dpagt1"
"12282","ENSMUSG00000032115","Hyou1"
"60409","ENSMUSG00000032112","Trappc4"
"80288","ENSMUSG00000063382","Bcl9l"
"71687","ENSMUSG00000002032","Tmem25"
"12500","ENSMUSG00000032094","Cd3d"
"100101457","ENSMUSG00000111329","A830035O19Rik"
"214597","ENSMUSG00000034908","Sidt2"
"22687","ENSMUSG00000032078","Zpr1"
"66925","ENSMUSG00000000171","Sdhd"
"30057","ENSMUSG00000039016","Timm8b"
"67834","ENSMUSG00000032279","Idh3a"
"58233","ENSMUSG00000032285","Dnaja4"
"26611","ENSMUSG00000032320","Rcn2"
"73744","ENSMUSG00000032295","Man2c1"
"110119","ENSMUSG00000032306","Mpi"
"71742","ENSMUSG00000032308","Ulk3"
"15211","ENSMUSG00000025232","Hexa"
"18746","ENSMUSG00000032294","Pkm"
"207667","ENSMUSG00000022245","Skor1"
"78250","ENSMUSG00000037801","Iqch"
"66939","ENSMUSG00000037257","Aagab"
"67891","ENSMUSG00000032399","Rpl4"
"66131","ENSMUSG00000032397","Tipin"
"68250","ENSMUSG00000032381","Ciao2a"
"74165","ENSMUSG00000050503","Fbxl22"
"22003","ENSMUSG00000032366","Tpm1"
"102465716","ENSMUSG00000098446","Mir7242"
"100526560","ENSMUSG00000093042","Mir3109"
"72077","ENSMUSG00000032226","Gcnt3"
"100502819","ENSMUSG00000097211","BC065403"
"14697","ENSMUSG00000032192","Gnb5"
"100048658","ENSMUSG00000070291","Ddx43"
"214763","ENSMUSG00000032344","Cgas"
"13627","ENSMUSG00000037742","Eef1a1"
"74633","ENSMUSG00000086918","4930429F24Rik"
"109785","ENSMUSG00000056131","Pgm3"
"319556","ENSMUSG00000087466","A330041J22Rik"
"22063","ENSMUSG00000032839","Trpc1"
"319215","ENSMUSG00000099616","4932413F04Rik"
"56318","ENSMUSG00000032561","Acpp"
"19944","ENSMUSG00000048758","Rpl29"
"59092","ENSMUSG00000023495","Pcbp4"
"436090","ENSMUSG00000091735","Gpr62"
"74840","ENSMUSG00000032575","Manf"
"12700","ENSMUSG00000032578","Cish"
"69536","ENSMUSG00000032579","Hemk1"
"56368","ENSMUSG00000037190","Cyb561d2"
"56032","ENSMUSG00000010057","Nprl2"
"15587","ENSMUSG00000010047","Hyal2"
"109685","ENSMUSG00000036091","Hyal3"
"72825","ENSMUSG00000032583","Mon1a"
"84585","ENSMUSG00000041528","Rnf123"
"102791","ENSMUSG00000039461","Tcta"
"14775","ENSMUSG00000063856","Gpx1"
"434438","ENSMUSG00000047220","Ccdc36"
"71472","ENSMUSG00000006676","Usp19"
"723864","ENSMUSG00000065579","Mir425"
"83669","ENSMUSG00000066357","Wdr6"
"80987","ENSMUSG00000032598","Nckipsd"
"80987","ENSMUSG00000107055","Nckipsd"
"171429","ENSMUSG00000023259","Slc26a6"
"54369","ENSMUSG00000032478","Nme6"
"72831","ENSMUSG00000032480","Dhx30"
"67169","ENSMUSG00000032491","Nradd"
"235628","ENSMUSG00000044664","Prss42"
"272643","ENSMUSG00000058398","Prss43"
"74306","ENSMUSG00000049719","Prss46"
"17350","ENSMUSG00000032498","Mlh1"
"22221","ENSMUSG00000009741","Ubp1"
"22351","ENSMUSG00000038775","Vill"
"320256","ENSMUSG00000038060","Dlec1"
"208638","ENSMUSG00000032519","Slc25a38"
"16785","ENSMUSG00000032518","Rpsa"
"67115","ENSMUSG00000025794","Rpl14"
"18087","ENSMUSG00000032525","Nktr"
"22646","ENSMUSG00000057895","Zfp105"
"66079","ENSMUSG00000066233","Tmem42"
"69035","ENSMUSG00000025786","Zdhhc3"
"66446","ENSMUSG00000025785","Exosc7"
"102680","ENSMUSG00000036814","Slc6a20a"
"17281","ENSMUSG00000025241","Fyco1"
"54633","ENSMUSG00000031157","Pqbp1"
"627782","ENSMUSG00000086404","Gm6787"
"19652","ENSMUSG00000031167","Rbm3"
"22201","ENSMUSG00000001924","Uba1"
"22209","ENSMUSG00000016308","Ube2a"
"19655","ENSMUSG00000031134","Rbmx"
"434794","ENSMUSG00000079845","Xlr4a"
"15929","ENSMUSG00000002010","Idh3g"
"56292","ENSMUSG00000031388","Naa10"
"100628601","ENSMUSG00000092907","Mir5132"
"751533","ENSMUSG00000076127","Mir718"
"110954","ENSMUSG00000008682","Rpl10"
"66294","ENSMUSG00000031399","Fam3a"
"236904","ENSMUSG00000043929","Klhl15"
"408193","ENSMUSG00000051582","Otud6a"
"18518","ENSMUSG00000031221","Igbp1"
"72621","ENSMUSG00000015668","Pdzd11"
"59024","ENSMUSG00000079487","Med12"
"67683","ENSMUSG00000031226","Pbdc1"
"67028","ENSMUSG00000031242","2610002M06Rik"
"56258","ENSMUSG00000045427","Hnrnph2"
"78248","ENSMUSG00000033460","Armcx1"
"494468","ENSMUSG00000072969","Armcx5"
"22381","ENSMUSG00000042712","Tceal9"
"245638","ENSMUSG00000042473","Tbc1d8b"
"14605","ENSMUSG00000031431","Tsc22d3"
"331547","ENSMUSG00000084771","A230072E10Rik"
"66611","ENSMUSG00000025257","Ribc1"
"17139","ENSMUSG00000094196","Magea3"
"100073351","ENSMUSG00000091736","Yy2"
"67043","ENSMUSG00000031357","Syap1"
"18700","ENSMUSG00000031381","Piga"
"245695","ENSMUSG00000051224","Tceanc"
